product page URL,product name,product code,ingredient,function,CAS#
https://us.bona.com/products/stl-cleaner-refill-iRobot.html,Bona® Hard-Surface Floor Cleaner Refill for Braava jet® m6 iRobot® Mop,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/stl-cleaner-refill-iRobot.html,Bona® Hard-Surface Floor Cleaner Refill for Braava jet® m6 iRobot® Mop,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/stl-cleaner-refill-iRobot.html,Bona® Hard-Surface Floor Cleaner Refill for Braava jet® m6 iRobot® Mop,,Methylchloroisothiazolinone,Methylchloroisothiazolinone is a preservative.,26172-55-4
https://us.bona.com/products/stl-cleaner-refill-iRobot.html,Bona® Hard-Surface Floor Cleaner Refill for Braava jet® m6 iRobot® Mop,,Citric Acid,Citric Acid is apH regulating agent.,77-92-9
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Aqua,"Water is a solvent. Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Isopropylideneglycerol,Isopropylideneglycerol is a solvent.,100-79-8
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside is a surfactant.,68515-73-1
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Sodium Declyglucoside Hydroxypropylsulfonate,Sodium Declyglucoside Hydroxypropylsulfonate is a surfactant.,742087-48-5
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Polymeric Green Colorant,Polymeric Green Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Polymeric Yellow Colorant,Polymeric Yellow Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Methylchloroisothiazolinone,Methylchloroisothiazolinone is a preservative.,26172-55-4
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Stone--Tile----Laminate-Floors.html,Bona® Premium Spray Mop for Hard-Surface Floors,,Citric Acid,Citric Acid is apH regulating agent.,77-92-9
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Water,Function: Diluent,7732-18-5,,,
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Surfactant Blend,Function: Surfactant - Cleaning Agent,Withheld,,,
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Hydrogen Peroxide,Function: Oxidizing Agent,7722-84-1,,,
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Citric Acid,Function: Chelating Agent,77-92-9,,,
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Alkylbenzene Sulfonic Acid,Function: Surfactant - Cleaning Agent,68584-22-5,,,
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Fragrance,Function: Fragrance Ingredient,Withheld,Additional Information:www.ifraorg.org,,
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Phosphoric Acid,Function:Stabilizer,Additional Information:,Designated Chemical,CA Non-Cancer Hazards,​7664-38-2
https://us.bona.com/products/bona-powerplus-hard-surface-antibacterial-floor-cleaner-refill.html,Bona PowerPlus® Antibacterial Hard-Surface Floor Cleaner Refill,,Limonene,Function: Fragrance Ingredient,Additional Information:,Fragrance Allergen,EU Fragrance Allergens,5989-27-5
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Water/Aqua,"Water is a solvent. Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,PPG-2 METHYL ETHER,"PPG-2 methyl ether is a solvent. Co-solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Co-solvents can help to stabilize the surfactants and aid in grease clean-up. Co-solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Butoxypropanol,"Butoxypropanol is a solvent. Co-solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Co-solvents can help to stabilize the surfactants and aid in grease clean-up. Co-solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Diiosbutylene-Maleic acid copolymer,Diiosbutylene-maleic acid copolymer is a dispersing agent.,56619-16-0
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,PEG/PPG PROPYLHEPTYL ETHER,PEG/PPG propylheptyl ether is a surfactant.,166736-08-9
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Isotridecanol Ethyoxylate,Isotridecanol ethyoxylate is a surfactant.,69011-36-5
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Alcohol Ethoxylate,Alcohol ethoxylate is a surfactant.,Unknown
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Trisodium Dicarboxymethyl Alaninate,"Trisodium dicarboxymethyl alaninate is a chelating agent. A chelating agent is an organic compound that helps to remove metal ions from solutions. Basically, it helps prevent hard water residue. Chelators are commonly used in cleaning products such as detergents and soaps. Alanine trisodium salt is biodegradable and nontoxic.",164462-16-2
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Citric Acid,Citric Acid is apH regulating agent.,77-92-9
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Polymeric Orange Colorant,Unknown,
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/pro-series-natural-oil-floor-cleaner.html,Professional Series Natural Oil Floor Cleaner,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Aqua,"Water is a solvent. Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Isopropylideneglycerol,Isopropylideneglycerol is a solvent.,100-79-8
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside is a surfactant.,68515-73-1
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Sodium Declyglucoside Hydroxypropylsulfonate,Sodium Declyglucoside Hydroxypropylsulfonate is a surfactant.,742087-48-5
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Polymeric Green Colorant,Polymeric Green Colorant is a colorant.,Proprietary
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Polymeric Yellow Colorant,Polymeric Yellow Colorant is a colorant.,Proprietary
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Methylchloroisothiazolinone,Methylchloroisothiazolinone is a preservative.,26172-55-4
https://us.bona.com/products/stl-cleaner-refill-cartridge.html,Bona® Hard-Surface Refill Cartridge,,Citric Acid,Citric Acid is apH regulating agent.,77-92-9
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Aqua,"Water is a solvent.Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Acrylic Copolymer,Acrylic Copolymer is a Builder.,Unknown,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Butyl Hydoxybutyrate,Butyl Hydoxybutyrate is a Solvent,53605-94-0,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Decyl Glucoside,Decyl Glucoside is a Solvent,68515-73-1,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,PEG/PPG PROPYLHEPTYL ETHER,PEG/PPG propylheptyl ether is a surfactant.,166736-08-9,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Sodium Cumene Sulfonate,Sodium Cumene Sulfonate is a surfactant.,28348-53-0,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Colloidal Silica (Silicon Dioxide),Colloidal Silica (Silicon Dioxide) is a Builder.,7631-86-9,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5,
https://us.bona.com/products/Bona-Clean---Refresh--Hardwood-Floor-Cleaner.html,Bona Express™ Hardwood Floor Revitalizer,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4,
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Aqua,"Water is a solvent.Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside is a surfactant.,68515-73-1
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,PPG-2 Methyl Ether,"PPG-2 methyl ether is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Butoxypropanol,"Butoxypropanol is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Polymeric Blue Colorant,Polymeric Blue Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Polymeric Pink Colorant,Polymeric Pink Colorant is a colorant.,Proprietary
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Methylchloroisothiazolinone,Methylchloroisothiazolinone is a preservative.,26172-55-4
https://us.bona.com/products/Bona--Premium-Spray-Mop-for-Hardwood-Floors.html,Bona® Premium Spray Mop for Hardwood Floors,,Citric Acid,Citric acid is apH regulating agent.,77-92-9
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Water/Aqua,Function: Diluent,CAS:7732-18-5,,,
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Surfactant Blend,Function:Surfactant - Cleaning Agent,CAS: Withheld,,,
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Hydrogen Peroxide,Function:Oxidizing Agent,CAS:7722-84-1,,,
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Citric Acid,Function:Chelating Agent,CAS:77-92-9,,,
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Alkylbenzene Sulfonic Acid,Function: Surfactant - Cleaning Agent,CAS:68584-22-5,,,
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Fragrance,Function:Fragrance Ingredient,Additional Information:www.ifraorg.org,CAS:Withheld,,
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Phosphoric Acid,Function:Stabilizer,Additional Information:,Designated Chemical,CA Non-Cancer Hazards,CAS:7664-38-2
https://us.bona.com/products/bona-powerplus-antibacterial-surface-cleaner-with-Lemon-Zest.html,Bona PowerPlus® Antibacterial Surface Cleaner in Lemon Zest Scent,,Limonene,Function:Fragrance Ingredient,Additional Information:,"Fragrance Allergen
EU Fragrance Allergens",CAS:5989-27-5,
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Aqua,"Water is a solvent.Water is used in a many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Caprylyl/Capryl Glucoside,Caprylyl/Capryl Glucoside is a surfactant.,68515-73-1
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,PPG-2 Methyl Ether,"PPG-2 methyl ether is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",34590-94-8
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Butoxypropanol,"Butoxypropanol is a solvent. Solvents can be used to mix two substances that are normally unable to combine or aid the effectiveness of other solvents. Solvents can help to stabilize the surfactants and aid in grease clean-up. Solvents are used in a variety of products, and at very low levels. These ingredients are used in cosmetics, but at more than 10-20 times higher than the level of this cleaner. Emulsifiers are commonly used to mix substances that are normally unable to combine, such as oil and water. The effect of emulsifiers on oil and water is used to stabilize the surfactants and aid in grease clean-up. Emulsifiers are used in a variety of products, from cleaning products, personal hygiene products, and food. These ingredients are used in cosmetics, but at more than 10-20 times the level of this cleaner. Many emulsifiers are found in nature.",5131-66-8
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Polymeric Blue Colorant,Polymeric Blue Colorant is a colorant.,Proprietary
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Polymeric Pink Colorant,Polymeric Pink Colorant is a colorant.,Proprietary
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Benzisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Methylchloroisothiazolinone,Methylchloroisothiazolinone is a preservative.,26172-55-4
https://us.bona.com/products/hardwood-floor-cleaner-160oz.html,Bona® Hardwood Floor Cleaner Refill,,Citric Acid,Citric acid is apH regulating agent.,77-92-9
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Water/Aqua,"Water is a solvent. Water is used in many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Waterborne Urethane Polymer,Waterborne Urethane Polymer acts as a binder.,Unavailable
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Acrylic Copolymer,Acrylic Copolymer acts as a binder.,Unavailable
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Ethoxydiglycol,Ethoxydiglycol acts as a solvent.,111-90-0
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Tributoxyethyl Phosphate,Tributoxyethyl phosphate acts as a solvent.,78-51-3
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Ethoxylated Alcohols,Ethoxylated Alcohol acts as a surfactant.,Unavailable
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Modified Siloxanes,Modified Siloxanes acts as a surfactant.,Unavailable
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Benzoisothiazolinone,Benziothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2634-33-5
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Methylisothiazolinone,Methyisothiazolinone is a preservative. Isothiazolinones are used as a preservative since they are effective at getting rid of fungi and bacteria. Isothiazolinones ensure a proper shelf life of biodegradable products. Isothiazolinones are often used in cleaners and personal hygiene products like shampoos and other hair care products.,2682-20-4
https://us.bona.com/products/hardwood-floor-polish-low-gloss.html,Bona® Hardwood Floor Polish – Low Gloss,,Iodopropynl butylcarbamate,Iodopropynl butylcarbamate is an antimicrobial agent.,55406-53-6
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,PPG-2 Butyl Ether,PPG-2 butyl Ether acts as a solvent.,5131-66-8
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Water/Aqua,"Water is a solvent.Water is used in many different manufactured products and is considered to be a safe, organic substitute for harsher chemicals. Water is used as a way to dissolve other chemicals into a safe cleaning solution. The term “aqua” refers to water that is free from impurities.",7732-18-5
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Ethoxylated Alcohol,Ethoxylated Alcohol acts as a surfactant.,Unavailable
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Butyldiglycol,Butyldiglycol acts as a solvent.,112-34-5
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Phenoxyethanol,Phenoxyethanol acts as a solvent.,122-99-6
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Butoxypropanol,Butoxypropanol is a solvent.,5131-66-8
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Clay Mineral,Clay Mineral acts as a scouring agent.,Cass Number:Unavailable
https://us.bona.com/products/polish-remover-with-scrubbing-pad.html,Bona Polish Remover,,Trisodium Dicarboxymethyl Alaninate,Trisodium Dicarboxymethyl Alaninate acts as a chelating agent.,164462-16-2
